9, 70.000, -61.5999984741211, 23.8999996185303, 0, 0.000, 599.687, -4.000, 1, 5000, 2, 2, 0, -4, 2, -61.5999984741211, 23.8999996185303
C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\SOPHIE AND BEN\RHH238\Anterior\cartSub9 03162018 041949.dat

test
"Elapsed Time ","Disp  ","Load   ",
"Sec          ","mm    ","N      ",
       14.00000,0.01408429212,-38.6112552263,
       14.00020,0.01388592181,-39.3459883419,
       14.00040,0.01428266243,-40.2111880856,
       14.00060,0.01348918119,-41.1793877987,
       14.00080,0.01348918119,-42.2711874752,
       14.00100,0.01249732963,-43.4522537919,
       14.00120,0.01249732963,-44.7981200598,
       14.00140,0.01170384838,-46.2950529496,
       14.00160,0.01130710776,-47.9636524552,
       14.00180,0.01091036714,-49.7833185827,
       14.00200,0.01031525620,-51.7540513321,
       14.00220,0.00952177496,-53.7316507462,
       14.00240,0.00813318278,-55.7504501480,
       14.00260,0.00753807184,-57.7761162145,
       14.00280,0.00654622028,-59.8292489395,
       14.00300,0.00495925779,-61.9304483169,
       14.00320,0.00416577654,-64.0385143590,
       14.00340,0.00277718436,-66.1671803949,
       14.00360,0.00277718436,-68.2821131016,
       14.00380,0.00138859218,-70.3352458266,
       14.00400,0.00039674062,-72.3197119053,
       14.00420,-0.00059511093,-74.1531113620,
       14.00440,-0.00158696249,-75.9041108432,
       14.00460,-0.00257881405,-77.5246436964,
       14.00480,-0.00317392499,-79.0421765801,
       14.00500,-0.00456251717,-80.4361095004,
       14.00520,-0.00555436872,-81.6789757988,
       14.00540,-0.00634784997,-82.7913754692,
       14.00560,-0.00654622028,-83.7183751946,
       14.00580,-0.00753807184,-84.4393749809,
       14.00600,-0.00753807184,-84.9818414869,
       14.00620,-0.00833155309,-85.3045747246,
       14.00640,-0.00872829371,-85.4350413526,
       14.00660,-0.00912503433,-85.4144413587,
       14.00680,-0.00991851558,-85.2771080660,
       14.00700,-0.00892666402,-84.9887081515,
       14.00720,-0.00932340464,-84.5492416150,
       14.00740,-0.00892666402,-83.9106418043,
       14.00760,-0.00952177496,-83.1072420423,
       14.00780,-0.00833155309,-82.1184423353,
       14.00800,-0.00833155309,-81.0335093234,
       14.00820,-0.00793481246,-79.8524430067,
       14.00840,-0.00733970153,-78.5477767266,
       14.00860,-0.00714133122,-77.0096438490,
       14.00880,-0.00634784997,-75.1762443922,
       14.00900,-0.00614947966,-73.2398449660,
       14.00920,-0.00456251717,-71.2553788873,
       14.00940,-0.00396740623,-69.3876461074,
       14.00960,-0.00357066561,-67.6160466323,
       14.00980,-0.00198370312,-65.7963805048,
       14.01000,-0.00238044374,-63.8531144139,
       14.01020,-0.00099185156,-61.7107150487,
       14.01040,-0.00059511093,-59.4721823786,
       14.01060,0.00138859218,-57.2199163793,
       14.01080,0.00178533280,-55.0363170263,
       14.01100,0.00297555467,-52.9694509720,
       14.01120,0.00376903592,-51.0124515519,
       14.01140,0.00495925779,-49.1584521012,
       14.01160,0.00595110935,-47.4074526200,
       14.01180,0.00714133122,-45.7594531083,
       14.01200,0.00852992340,-44.2281868954,
       14.01220,0.00872829371,-42.8273873104,
       14.01240,0.01011688589,-41.5364543596,
       14.01260,0.01071199683,-40.4789880062,
       14.01280,0.01170384838,-39.5863216041,
       14.01300,0.01210058901,-38.8584551531,
       14.01320,0.01309244057,-38.3365886410,
       14.01340,0.01329081088,-38.0069887387,
       14.01360,0.01388592181,-37.8421887875,
       14.01380,0.01368755150,-37.7803888058,
       14.01400,0.01408429212,-37.9177220985,
       14.01420,0.01428266243,-38.3434553056,
       14.01440,0.01507614368,-39.0163884396,
       14.01460,0.01428266243,-39.8197882015,
       14.01480,0.01507614368,-40.7536545915,
       14.01500,0.01348918119,-41.7836542863,
       14.01520,0.01309244057,-42.9372539445,
       14.01540,0.01289407025,-44.2487868892,
       14.01560,0.01249732963,-45.6839197974,
       14.01580,0.01130710776,-47.2495193335,
       14.01600,0.01130710776,-48.9455854976,
       14.01620,0.01031525620,-50.7721182897,
       14.01640,0.00912503433,-52.7291177099,
       14.01660,0.00872829371,-54.7822504349,
       14.01680,0.00773644215,-56.8834498123,
       14.01700,0.00694296091,-59.0121158483,
       14.01720,0.00515762810,-61.1133152257,
       14.01740,0.00476088748,-63.2007812738,
       14.01760,0.00317392499,-65.2951139866,
       14.01780,0.00337229530,-67.3413800470,
       14.01800,0.00158696249,-69.3876461074,
       14.01820,0.00059511093,-71.3995788446,
       14.01840,-0.00019837031,-73.3565782647,
       14.01860,-0.00158696249,-75.1899777215,
       14.01880,-0.00218207343,-76.9341105380,
       14.01900,-0.00317392499,-78.5134434034,
       14.01920,-0.00436414686,-79.9485763115,
       14.01940,-0.00476088748,-81.2463759270,
       14.01960,-0.00595110935,-82.3793755913,
       14.01980,-0.00614947966,-83.3407086398,
       14.02000,-0.00714133122,-84.0960417493,
