9, 70.000, -61.5999984741211, 23.8999996185303, 0, 0.000, 514.078, -4.000, 1, 5000, 2, 2, 0, -4, 2, -61.5999984741211, 23.8999996185303
C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\SOPHIE AND BEN\RHH238\Posterior\cartSub9 03232018 123930.dat

test
"Elapsed Time ","Disp  ","Load   ",
"Sec          ","mm    ","N      ",
       14.35000,0.01606799524,-39.7991882076,
       14.35020,0.01586962493,-40.7124546037,
       14.35040,0.01487777337,-41.7012543107,
       14.35060,0.01487777337,-42.8136539811,
       14.35080,0.01448103275,-44.0565202795,
       14.35100,0.01428266243,-45.4504531999,
       14.35120,0.01408429212,-47.0297860652,
       14.35140,0.01309244057,-48.7395855586,
       14.35160,0.01210058901,-50.5935850093,
       14.35180,0.01091036714,-52.5162511063,
       14.35200,0.01011688589,-54.5419171728,
       14.35220,0.00892666402,-56.6019165624,
       14.35240,0.00813318278,-58.7443159276,
       14.35260,0.00674459059,-60.8867152928,
       14.35280,0.00535599841,-62.9741813410,
       14.35300,0.00456251717,-65.0341807306,
       14.35320,0.00337229530,-67.0873134556,
       14.35340,0.00218207343,-69.0855128636,
       14.35360,0.00138859218,-71.0562456130,
       14.35380,0.00000000000,-72.9926450392,
       14.35400,-0.00158696249,-74.8672444838,
       14.35420,-0.00218207343,-76.6731772820,
       14.35440,-0.00376903592,-78.3074434645,
       14.35460,-0.00396740623,-79.7837763604,
       14.35480,-0.00614947966,-81.0609759819,
       14.35500,-0.00634784997,-82.1184423353,
       14.35520,-0.00753807184,-83.0248420667,
       14.35540,-0.00753807184,-83.7321085238,
       14.35560,-0.00892666402,-84.3707083346,
       14.35580,-0.00912503433,-84.9269081698,
       14.35600,-0.00952177496,-85.3183080538,
       14.35620,-0.00972014527,-85.5174413282,
       14.35640,-0.01031525620,-85.4693746757,
       14.35660,-0.00991851558,-85.2290414136,
       14.35680,-0.00972014527,-84.7483748894,
       14.35700,-0.00972014527,-84.1235084078,
       14.35720,-0.00932340464,-83.3819086276,
       14.35740,-0.00912503433,-82.4892422254,
       14.35760,-0.00872829371,-81.5210425123,
       14.35780,-0.00872829371,-80.4498428297,
       14.35800,-0.00872829371,-79.2550431837,
       14.35820,-0.00813318278,-77.8267769402,
       14.35840,-0.00753807184,-76.1375774407,
       14.35860,-0.00674459059,-74.3179113132,
       14.35880,-0.00575273904,-72.4501785333,
