4, 8.000, -61.5999984741211, 23.8999996185303, 0, 0.000, 491.562, -4.000, 1, 500, 2, 2, 0, -4, 2, -61.5999984741211, 23.8999996185303
C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\SOPHIE AND BEN\RHH238\Anterior\cartSub4 03162018 041745.dat

test
"Elapsed Time ","Disp  ","Load   ",
"Sec          ","mm    ","N      ",
        9.50000,0.02023377178,-57.9409161657,
        9.50200,0.01844843898,-60.3236487930,
        9.50400,0.01686147649,-62.7613147374,
        9.50600,0.01507614368,-65.1371807001,
        9.50800,0.01388592181,-67.4787133396,
        9.51000,0.01210058901,-69.7653126621,
        9.51200,0.01091036714,-71.9901120029,
        9.51400,0.00952177496,-74.1050447096,
        9.51600,0.00793481246,-76.0345774712,
        9.51800,0.00614947966,-77.8817102573,
        9.52000,0.00495925779,-79.5503097629,
        9.52200,0.00396740623,-81.0060426649,
        9.52400,0.00257881405,-82.2901089511,
        9.52600,0.00158696249,-83.3681752983,
        9.52800,0.00119022187,-84.2471083712,
        9.53000,0.00000000000,-84.8857081820,
        9.53200,0.00000000000,-85.2977080599,
        9.53400,0.00000000000,-85.4487746818,
        9.53600,-0.00039674062,-85.3869747002,
        9.53800,-0.00039674062,-85.1260414441,
        9.54000,-0.00059511093,-84.6179082614,
        9.54200,-0.00019837031,-83.8213751640,
        9.54400,0.00000000000,-82.9081087680,
        9.54600,0.00039674062,-81.6652424696,
        9.54800,0.00079348125,-80.2369762261,
        9.55000,0.00138859218,-78.6507766961,
        9.55200,0.00178533280,-76.8105105747,
        9.55400,0.00297555467,-74.8672444838,
        9.55600,0.00376903592,-72.7248451186,
        9.55800,0.00495925779,-70.4794457839,
        9.56000,0.00634784997,-68.1997131260,
        9.56200,0.00694296091,-65.8444471572,
        9.56400,0.00833155309,-63.4136478774,
        9.56600,0.00972014527,-60.9897152623,
        9.56800,0.01110873745,-58.6069826350,
        9.57000,0.01210058901,-56.2860499893,
        9.57200,0.01408429212,-53.9445173498,
        9.57400,0.01567125462,-51.6853846858,
        9.57600,0.01686147649,-49.5979186377,
        9.57800,0.01825006867,-47.5379192480,
        9.58000,0.02023377178,-45.6633198035,
        9.58200,0.02122562334,-43.9741203040,
        9.58400,0.02340769677,-42.4153874325,
