0.000000000	 -0.199 	  -77.82 	 
0.000200000	 -0.198 	  -77.15 	 
0.000400000	 -0.199 	  -76.41 	 
0.000600000	 -0.198 	  -75.67 	 
0.000800000	 -0.198 	  -74.97 	 
0.001000000	 -0.197 	  -74.25 	 
0.001200000	 -0.197 	  -73.51 	 
0.001400000	 -0.197 	  -72.73 	 
0.001600000	 -0.197 	  -71.91 	 
0.001800000	 -0.196 	  -71.04 	 
0.002000000	 -0.196 	  -70.20 	 
0.002200000	 -0.195 	  -69.36 	 
0.002400000	 -0.195 	  -68.52 	 
0.002600000	 -0.194 	  -67.62 	 
0.002800000	 -0.194 	  -66.68 	 
0.003000000	 -0.193 	  -65.67 	 
0.003200000	 -0.193 	  -64.61 	 
0.003400000	 -0.192 	  -63.57 	 
0.003600000	 -0.191 	  -62.64 	 
0.003800000	 -0.191 	  -61.71 	 
0.004000000	 -0.190 	  -60.75 	 
0.004200000	 -0.190 	  -59.86 	 
0.004400000	 -0.189 	  -58.95 	 
0.004600000	 -0.188 	  -58.04 	 
0.004800000	 -0.188 	  -57.14 	 
0.005000000	 -0.187 	  -56.20 	 
0.005200000	 -0.186 	  -55.28 	 
0.005400000	 -0.186 	  -54.40 	 
0.005600000	 -0.186 	  -53.53 	 
0.005800000	 -0.185 	  -52.73 	 
0.006000000	 -0.184 	  -51.95 	 
0.006200000	 -0.184 	  -51.12 	 
0.006400000	 -0.183 	  -50.28 	 
0.006600000	 -0.183 	  -49.50 	 
0.006800000	 -0.182 	  -48.68 	 
0.007000000	 -0.182 	  -47.91 	 
0.007200000	 -0.180 	  -47.17 	 
0.007400000	 -0.180 	  -46.44 	 
0.007600000	 -0.180 	  -45.73 	 
0.007800000	 -0.178 	  -45.06 	 
0.008000000	 -0.179 	  -44.40 	 
0.008200000	 -0.177 	  -43.79 	 
0.008400000	 -0.178 	  -43.18 	 
0.008600000	 -0.177 	  -42.60 	 
0.008800000	 -0.176 	  -42.04 	 
0.009000000	 -0.176 	  -41.50 	 
0.009200000	 -0.175 	  -40.98 	 
0.009400000	 -0.175 	  -40.53 	 
0.009600000	 -0.175 	  -40.12 	 
0.009800000	 -0.174 	  -39.76 	 
0.010000000	 -0.174 	  -39.39 	 
0.010200000	 -0.173 	  -39.01 	 
0.010400000	 -0.172 	  -38.63 	 
0.010600000	 -0.172 	  -38.23 	 
0.010800000	 -0.171 	  -37.92 	 
0.011000000	 -0.172 	  -37.70 	 
0.011200000	 -0.171 	  -37.57 	 
0.011400000	 -0.171 	  -37.53 	 
0.011600000	 -0.170 	  -37.53 	 
0.011800000	 -0.171 	  -37.53 	 
0.012000000	 -0.170 	  -37.50 	 
0.012200000	 -0.170 	  -37.44 	 
0.012400000	 -0.170 	  -37.38 	 
0.012600000	 -0.170 	  -37.34 	 
0.012800000	 -0.171 	  -37.36 	 
0.013000000	 -0.170 	  -37.45 	 
0.013200000	 -0.171 	  -37.65 	 
0.013400000	 -0.170 	  -37.90 	 
0.013600000	 -0.170 	  -38.20 	 
0.013800000	 -0.171 	  -38.47 	 
0.014000000	 -0.170 	  -38.71 	 
0.014200000	 -0.171 	  -38.93 	 
0.014400000	 -0.170 	  -39.15 	 
0.014600000	 -0.171 	  -39.39 	 
0.014800000	 -0.171 	  -39.76 	 
0.015000000	 -0.171 	  -40.21 	 
0.015200000	 -0.171 	  -40.75 	 
0.015400000	 -0.171 	  -41.34 	 
0.015600000	 -0.172 	  -41.96 	 
0.015800000	 -0.172 	  -42.47 	 
0.016000000	 -0.172 	  -42.96 	 
0.016200000	 -0.172 	  -43.42 	 
0.016400000	 -0.173 	  -43.93 	 
0.016600000	 -0.173 	  -44.55 	 
0.016800000	 -0.173 	  -45.24 	 
0.017000000	 -0.174 	  -46.02 	 
0.017200000	 -0.174 	  -46.84 	 
0.017400000	 -0.175 	  -47.66 	 
0.017600000	 -0.175 	  -48.45 	 
0.017800000	 -0.175 	  -49.19 	 
0.018000000	 -0.176 	  -49.89 	 
0.018200000	 -0.176 	  -50.64 	 
0.018400000	 -0.176 	  -51.40 	 
0.018600000	 -0.177 	  -52.28 	 
0.018800000	 -0.178 	  -53.18 	 
0.019000000	 -0.178 	  -54.14 	 
0.019200000	 -0.179 	  -55.09 	 
0.019400000	 -0.179 	  -56.04 	 
0.019600000	 -0.180 	  -56.90 	 
0.019799999	 -0.180 	  -57.72 	 
0.019999999	 -0.181 	  -58.54 	 
0.020199999	 -0.182 	  -59.39 	 
0.020399999	 -0.182 	  -60.30 	 
0.020599999	 -0.183 	  -61.26 	 
0.020799999	 -0.183 	  -62.25 	 
0.020999999	 -0.184 	  -63.26 	 
0.021199999	 -0.185 	  -64.24 	 
0.021399999	 -0.185 	  -65.14 	 
0.021599999	 -0.186 	  -65.98 	 
0.021799999	 -0.187 	  -66.79 	 
0.021999999	 -0.187 	  -67.62 	 
0.022199999	 -0.188 	  -68.47 	 
0.022399999	 -0.188 	  -69.35 	 
0.022599999	 -0.189 	  -70.23 	 
0.022799999	 -0.190 	  -71.13 	 
0.022999999	 -0.190 	  -72.03 	 
0.023199999	 -0.191 	  -72.83 	 
0.023399999	 -0.192 	  -73.59 	 
0.023599999	 -0.193 	  -74.32 	 
0.023799999	 -0.193 	  -74.97 	 
0.023999999	 -0.194 	  -75.66 	 
0.024199999	 -0.193 	  -76.36 	 
0.024399999	 -0.195 	  -77.05 	 
0.024599999	 -0.194 	  -77.75 	 
0.024799999	 -0.195 	  -78.44 	 
0.024999999	 -0.196 	  -79.08 	 
0.025199999	 -0.196 	  -79.67 	 
0.025399999	 -0.197 	  -80.20 	 
0.025599999	 -0.198 	  -80.69 	 
0.025799999	 -0.198 	  -81.18 	 
0.025999999	 -0.198 	  -81.66 	 
0.026199999	 -0.198 	  -82.14 	 
0.026399999	 -0.199 	  -82.59 	 
0.026599999	 -0.198 	  -83.02 	 
0.026799999	 -0.200 	  -83.38 	 
0.026999999	 -0.199 	  -83.70 	 
0.027199999	 -0.200 	  -83.96 	 
0.027399999	 -0.200 	  -84.22 	 
0.027599999	 -0.200 	  -84.44 	 
0.027799999	 -0.200 	  -84.62 	 
0.027999999	 -0.201 	  -84.80 	 
0.028199999	 -0.201 	  -84.95 	 
0.028399999	 -0.201 	  -85.04 	 
0.028599999	 -0.201 	  -85.11 	 
0.028799999	 -0.202 	  -85.13 	 
0.028999999	 -0.202 	  -85.13 	 
0.029199999	 -0.202 	  -85.11 	 
0.029399999	 -0.201 	  -85.06 	 
0.029599999	 -0.202 	  -84.98 	 
0.029799999	 -0.201 	  -84.90 	 
0.029999999	 -0.202 	  -84.75 	 
0.030199999	 -0.201 	  -84.57 	 
0.030399999	 -0.201 	  -84.37 	 
0.030599999	 -0.202 	  -84.12 	 
0.030799999	 -0.201 	  -83.84 	 
0.030999999	 -0.201 	  -83.55 	 
0.031199999	 -0.201 	  -83.22 	 
0.031399999	 -0.202 	  -82.86 	 
0.031599999	 -0.201 	  -82.50 	 
0.031799999	 -0.201 	  -82.08 	 
0.031999999	 -0.201 	  -81.63 	 
0.032199999	 -0.201 	  -81.14 	 
0.032399999	 -0.200 	  -80.59 	 
0.032599999	 -0.200 	  -80.02 	 
0.032799999	 -0.200 	  -79.41 	 
0.032999999	 -0.200 	  -78.82 	 
0.033199999	 -0.199 	  -78.23 	 
0.033399999	 -0.198 	  -77.59 	 
0.033599999	 -0.198 	  -76.94 	 
0.033799999	 -0.198 	  -76.25 	 
0.033999999	 -0.198 	  -75.55 	 
0.034199999	 -0.198 	  -74.77 	 
0.034399999	 -0.197 	  -73.99 	 
0.034599999	 -0.197 	  -73.15 	 
0.034799999	 -0.196 	  -72.37 	 
0.034999999	 -0.196 	  -71.54 	 
0.035199999	 -0.196 	  -70.77 	 
0.035399999	 -0.195 	  -69.96 	 
0.035599999	 -0.195 	  -69.17 	 
0.035799999	 -0.194 	  -68.36 	 
0.035999999	 -0.194 	  -67.44 	 
0.036199999	 -0.193 	  -66.28 	 
0.036399999	 -0.192 	  -65.10 	 
0.036599999	 -0.193 	  -63.98 	 
0.036799999	 -0.192 	  -63.06 	 
0.036999999	 -0.191 	  -62.20 	 
0.037199999	 -0.190 	  -61.46 	 
0.037399999	 -0.190 	  -60.65 	 
0.037599999	 -0.190 	  -59.77 	 
0.037799999	 -0.189 	  -58.85 	 
0.037999999	 -0.188 	  -57.83 	 
0.038199999	 -0.188 	  -56.79 	 
0.038399999	 -0.187 	  -55.76 	 
0.038599999	 -0.186 	  -54.82 	 
0.038799999	 -0.186 	  -53.99 	 
0.038999999	 -0.185 	  -53.22 	 
0.039199999	 -0.185 	  -52.45 	 
0.039399999	 -0.185 	  -51.67 	 
0.039599999	 -0.183 	  -50.82 	 
0.039799999	 -0.183 	  -49.98 	 
0.039999999	 -0.182 	  -49.13 	 
0.040199999	 -0.182 	  -48.31 	 
0.040399999	 -0.181 	  -47.52 	 
0.040599999	 -0.180 	  -46.78 	 
0.040799999	 -0.180 	  -46.11 	 
0.040999999	 -0.179 	  -45.51 	 
0.041199999	 -0.179 	  -44.86 	 
0.041399999	 -0.178 	  -44.20 	 
0.041599999	 -0.177 	  -43.53 	 
0.041799999	 -0.177 	  -42.90 	 
