3, 1.000, -61.5999984741211, 23.8999996185303, 0, 0.000, 366.797, -4.000, 1, 500, 2, 2, 0, -4, 2, -61.5999984741211, 23.8999996185303
C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\SOPHIE AND BEN\RHH239\Anterior\cartSub3 03222018 022520.dat

test
"Elapsed Time ","Disp  ","Load   ",
"Sec          ","mm    ","N      ",
       26.00000,-0.06208990753,-61.0240485855,
       26.00200,-0.06208990753,-61.3742484817,
       26.00400,-0.06208990753,-61.5939817499,
       26.00600,-0.06208990753,-61.8617816706,
       26.00800,-0.06347849971,-62.1913815729,
       26.01000,-0.06347849971,-62.4385814997,
       26.01200,-0.06347849971,-62.7475814081,
       26.01400,-0.06387524033,-63.0497146519,
       26.01600,-0.06466872158,-63.3106479080,
       26.01800,-0.06427198096,-63.7295144505,
       26.02000,-0.06486709189,-63.9629810480,
       26.02200,-0.06526383251,-64.2925809503,
       26.02400,-0.06566057314,-64.5878475295,
       26.02600,-0.06585894345,-64.8350474563,
       26.02800,-0.06605731376,-65.1165807062,
       26.03000,-0.06625568407,-65.4187139500,
       26.03200,-0.06685079501,-65.7483138524,
       26.03400,-0.06665242470,-66.0092471084,
       26.03600,-0.06704916532,-66.3319803461,
       26.03800,-0.06784264657,-66.5654469436,
       26.04000,-0.06804101688,-66.8881801813,
       26.04200,-0.06804101688,-67.1903134251,
       26.04400,-0.06823938719,-67.4924466689,
       26.04600,-0.06903286843,-67.7739799188,
       26.04800,-0.06903286843,-68.0555131687,
       26.05000,-0.06883449812,-68.3301797540,
       26.05200,-0.06903286843,-68.6185796686,
       26.05400,-0.06962797937,-68.9207129124,
       26.05600,-0.06982634968,-69.2228461562,
       26.05800,-0.07061983093,-69.5387127293,
       26.06000,-0.07022309030,-69.7790459914,
       26.06200,-0.07121494186,-70.0193792535,
       26.06400,-0.07081820124,-70.3421124912,
       26.06600,-0.07081820124,-70.6030457472,
       26.06800,-0.07220679342,-70.8983123264,
       26.07000,-0.07220679342,-71.1798455763,
       26.07200,-0.07260353404,-71.4339121677,
       26.07400,-0.07240516373,-71.7017120884,
       26.07600,-0.07300027467,-71.9832453383,
       26.07800,-0.07319864498,-72.2579119236,
       26.08000,-0.07359538560,-72.5257118442,
       26.08200,-0.07359538560,-72.7866451003,
       26.08400,-0.07419049654,-73.0681783502,
       26.08600,-0.07399212622,-73.3153782769,
       26.08800,-0.07478560747,-73.5831781976,
       26.09000,-0.07478560747,-73.8166447951,
       26.09200,-0.07498397778,-74.0913113804,
       26.09400,-0.07538071841,-74.3385113071,
       26.09600,-0.07557908872,-74.6063112278,
       26.09800,-0.07577745903,-74.8466444899,
       26.10000,-0.07637256996,-75.1007110813,
       26.10200,-0.07637256996,-75.3135776849,
       26.10400,-0.07617419965,-75.5676442763,
       26.10600,-0.07657094028,-75.8148442030,
       26.10800,-0.07657094028,-76.0345774712,
       26.11000,-0.07716605121,-76.2955107273,
       26.11200,-0.07696768090,-76.5221106601,
       26.11400,-0.07716605121,-76.7555772576,
       26.11600,-0.07716605121,-77.0096438490,
       26.11800,-0.07815790277,-77.2019104587,
       26.12000,-0.07756279183,-77.4559770501,
       26.12200,-0.07875301370,-77.6413769951,
       26.12400,-0.07855464339,-77.9023102512,
       26.12600,-0.07914975433,-78.0945768609,
       26.12800,-0.07954649495,-78.2868434706,
       26.13000,-0.07954649495,-78.5340433973,
       26.13200,-0.07954649495,-78.7537766655,
       26.13400,-0.08014160588,-78.9460432752,
       26.13600,-0.08014160588,-79.1589098788,
       26.13800,-0.08053834651,-79.3580431532,
       26.14000,-0.08053834651,-79.5503097629,
       26.14200,-0.08073671682,-79.7837763604,
       26.14400,-0.08073671682,-79.9554429762,
       26.14600,-0.08093508713,-80.1683095798,
       26.14800,-0.08113345744,-80.3331095309,
       26.15000,-0.08172856838,-80.5185094760,
       26.15200,-0.08212530900,-80.6970427564,
       26.15400,-0.08172856838,-80.8687093722,
       26.15600,-0.08172856838,-81.0472426527,
       26.15800,-0.08291879025,-81.2326425977,
       26.16000,-0.08212530900,-81.3974425489,
       26.16200,-0.08252204962,-81.5622425001,
       26.16400,-0.08252204962,-81.7339091159,
       26.16600,-0.08252204962,-81.8781090732,
       26.16800,-0.08272041993,-81.9811090426,
       26.17000,-0.08252204962,-82.1733756523,
       26.17200,-0.08291879025,-82.3450422681,
       26.17400,-0.08311716056,-82.4549089022,
       26.17600,-0.08311716056,-82.6265755181,
       26.17800,-0.08351390118,-82.7639088107,
