5, 10.000, -61.5999984741211, 23.8999996185303, 0, 0.000, 415.657, -4.000, 1, 5000, 2, 2, 0, -4, 2, -61.5999984741211, 23.8999996185303
C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\SOPHIE AND BEN\RHH238\Superior\cartSub5 03222018 122803.dat

test
"Elapsed Time ","Disp  ","Load   ",
"Sec          ","mm    ","N      ",
        9.20000,-0.09859004486,-55.5650502029,
        9.20020,-0.09918515580,-55.8603167821,
        9.20040,-0.09918515580,-56.1487166967,
        9.20060,-0.09958189642,-56.4508499405,
        9.20080,-0.09978026673,-56.7461165197,
        9.20100,-0.10017700735,-57.0482497635,
        9.20120,-0.10057374798,-57.3435163427,
        9.20140,-0.10116885891,-57.6456495865,
        9.20160,-0.10097048860,-57.9340495010,
        9.20180,-0.10176396985,-58.2361827448,
        9.20200,-0.10116885891,-58.5383159886,
        9.20220,-0.10156559954,-58.8267159032,
        9.20240,-0.10156559954,-59.1288491470,
        9.20260,-0.10156559954,-59.4241157262,
        9.20280,-0.10196234016,-59.7125156407,
        9.20300,-0.10295419172,-60.0283822138,
        9.20320,-0.10235908078,-60.3373821223,
        9.20340,-0.10275582141,-60.6395153661,
        9.20360,-0.10295419172,-60.9553819391,
        9.20380,-0.10315256203,-61.2437818537,
        9.20400,-0.10335093234,-61.5459150975,
        9.20420,-0.10335093234,-61.8343150121,
        9.20440,-0.10374767296,-62.1295815912,
        9.20460,-0.10374767296,-62.4248481704,
        9.20480,-0.10493789483,-62.7269814142,
        9.20500,-0.10454115421,-63.0565813166,
        9.20520,-0.10493789483,-63.3655812250,
        9.20540,-0.10513626514,-63.6539811396,
        9.20560,-0.10513626514,-63.9698477126,
        9.20580,-0.10573137608,-64.2582476272,
        9.20600,-0.10592974639,-64.5603808710,
        9.20620,-0.10632648701,-64.8487807855,
        9.20640,-0.10573137608,-65.1371807001,
        9.20660,-0.10692159795,-65.3843806269,
        9.20680,-0.10672322764,-65.6659138768,
        9.20700,-0.10672322764,-65.9474471267,
        9.20720,-0.10692159795,-66.2495803705,
        9.20740,-0.10751670888,-66.5585802789,
        9.20760,-0.10771507920,-66.8744468520,
        9.20780,-0.10811181982,-67.1765800958,
        9.20800,-0.10791344951,-67.4718466750,
        9.20820,-0.10831019013,-67.7533799249,
        9.20840,-0.10870693075,-68.0349131748,
        9.20860,-0.10870693075,-68.3095797601,
        9.20880,-0.10890530107,-68.5979796747,
        9.20900,-0.10910367138,-68.8795129246,
        9.20920,-0.11009552293,-69.1816461684,
        9.20940,-0.10930204169,-69.4563127537,
        9.20960,-0.10969878231,-69.7447126682,
        9.20980,-0.11049226356,-70.0399792474,
        9.21000,-0.11049226356,-70.3283791620,
        9.21020,-0.11088900418,-70.6099124119,
        9.21040,-0.11108737449,-70.8777123325,
        9.21060,-0.11148411512,-71.1386455885,
        9.21080,-0.11188085574,-71.4133121738,
        9.21100,-0.11148411512,-71.6811120945,
        9.21120,-0.11148411512,-71.9626453444,
        9.21140,-0.11207922605,-72.2441785943,
        9.21160,-0.11207922605,-72.5188451796,
        9.21180,-0.11247596667,-72.8003784295,
        9.21200,-0.11227759636,-73.0681783502,
        9.21220,-0.11227759636,-73.3291116062,
        9.21240,-0.11287270730,-73.5831781976,
        9.21260,-0.11287270730,-73.8303781243,
        9.21280,-0.11366618854,-74.0844447157,
        9.21300,-0.11386455885,-74.3316446425,
        9.21320,-0.11426129948,-74.5719779046,
        9.21340,-0.11386455885,-74.7985778375,
        9.21360,-0.11445966979,-75.0457777642,
        9.21380,-0.11485641041,-75.2998443556,
        9.21400,-0.11485641041,-75.5539109470,
        9.21420,-0.11445966979,-75.8079775384,
        9.21440,-0.11525315104,-76.0414441359,
        9.21460,-0.11564989166,-76.3092440565,
        9.21480,-0.11564989166,-76.5427106540,
        9.21500,-0.11564989166,-76.7693105869,
        9.21520,-0.11564989166,-76.9821771905,
        9.21540,-0.11644337291,-77.1950437941,
        9.21560,-0.11684011353,-77.4147770623,
        9.21580,-0.11684011353,-77.6413769951,
        9.21600,-0.11703848384,-77.8679769280,
        9.21620,-0.11703848384,-78.0739768670,
        9.21640,-0.11703848384,-78.3005767998,
        9.21660,-0.11763359478,-78.4997100742,
        9.21680,-0.11783196509,-78.7263100070,
        9.21700,-0.11803033540,-78.9323099460,
        9.21720,-0.11783196509,-79.1314432203,
        9.21740,-0.11862544633,-79.3374431593,
        9.21760,-0.11842707602,-79.5297097690,
        9.21780,-0.11842707602,-79.7425763726,
