5, 10.000, -61.5999984741211, 23.8999996185303, 0, 0.000, 423.969, -4.000, 1, 5000, 2, 2, 0, -4, 2, -61.5999984741211, 23.8999996185303
C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\SOPHIE AND BEN\RHH238\Posterior\cartSub5 03232018 123803.dat

test
"Elapsed Time ","Disp  ","Load   ",
"Sec          ","mm    ","N      ",
        9.60000,0.02063051241,-55.6817835017,
        9.60020,0.02043214209,-55.9839167455,
        9.60040,0.02063051241,-56.2860499893,
        9.60060,0.02043214209,-56.5813165685,
        9.60080,0.01983703116,-56.8834498123,
        9.60100,0.01924192022,-57.2130497147,
        9.60120,0.01983703116,-57.4945829646,
        9.60140,0.01924192022,-57.7898495437,
        9.60160,0.01904354991,-58.0645161290,
        9.60180,0.01904354991,-58.3391827143,
        9.60200,0.01884517960,-58.6138492996,
        9.60220,0.01904354991,-58.9022492141,
        9.60240,0.01864680929,-59.2249824519,
        9.60260,0.01805169836,-59.5339823603,
        9.60280,0.01844843898,-59.8704489273,
        9.60300,0.01844843898,-60.1863155004,
        9.60320,0.01805169836,-60.4747154149,
        9.60340,0.01785332804,-60.7425153356,
        9.60360,0.01785332804,-61.0309152501,
        9.60380,0.01785332804,-61.3330484939,
        9.60400,0.01745658742,-61.6008484146,
        9.60420,0.01705984680,-61.9098483230,
        9.60440,0.01686147649,-62.2119815668,
        9.60460,0.01646473586,-62.5347148045,
        9.60480,0.01666310617,-62.8643147069,
        9.60500,0.01606799524,-63.1664479507,
        9.60520,0.01646473586,-63.5029145177,
        9.60540,0.01567125462,-63.7844477676,
        9.60560,0.01527451399,-64.0659810175,
        9.60580,0.01547288430,-64.3681142613,
        9.60600,0.01527451399,-64.6496475112,
        9.60620,0.01527451399,-64.9311807611,
        9.60640,0.01428266243,-65.2127140110,
        9.60660,0.01487777337,-65.5423139134,
        9.60680,0.01408429212,-65.8307138279,
        9.60700,0.01408429212,-66.1671803949,
        9.60720,0.01348918119,-66.4830469680,
        9.60740,0.01348918119,-66.7645802179,
        9.60760,0.01408429212,-67.0529801325,
        9.60780,0.01329081088,-67.3207800531,
        9.60800,0.01289407025,-67.5954466384,
        9.60820,0.01329081088,-67.9113132115,
        9.60840,0.01289407025,-68.2065797906,
        9.60860,0.01289407025,-68.4949797052,
        9.60880,0.01289407025,-68.7627796258,
        9.60900,0.01229895932,-69.0443128758,
        9.60920,0.01150547807,-69.3464461196,
        9.60940,0.01190221870,-69.6073793756,
        9.60960,0.01130710776,-69.8820459609,
        9.60980,0.01130710776,-70.1704458754,
        9.61000,0.01071199683,-70.4519791253,
        9.61020,0.01110873745,-70.7266457106,
        9.61040,0.01091036714,-71.0081789605,
        9.61060,0.01071199683,-71.2965788751,
        9.61080,0.01051362651,-71.5781121250,
        9.61100,0.01031525620,-71.8527787103,
        9.61120,0.01011688589,-72.1068453017,
        9.61140,0.00991851558,-72.3677785577,
        9.61160,0.00991851558,-72.6149784845,
        9.61180,0.00952177496,-72.8827784051,
        9.61200,0.00912503433,-73.1437116611,
        9.61220,0.00872829371,-73.4321115757,
        9.61240,0.00892666402,-73.6999114963,
        9.61260,0.00813318278,-73.9677114170,
        9.61280,0.00813318278,-74.2286446730,
        9.61300,0.00813318278,-74.4689779351,
        9.61320,0.00813318278,-74.7024445326,
        9.61340,0.00714133122,-74.9633777886,
        9.61360,0.00714133122,-75.2037110508,
        9.61380,0.00714133122,-75.4577776421,
        9.61400,0.00674459059,-75.6843775750,
        9.61420,0.00694296091,-75.9315775018,
        9.61440,0.00654622028,-76.1719107639,
        9.61460,0.00674459059,-76.3916440321,
        9.61480,0.00614947966,-76.6525772881,
        9.61500,0.00634784997,-76.8723105564,
        9.61520,0.00614947966,-77.1332438124,
        9.61540,0.00595110935,-77.3461104160,
        9.61560,0.00535599841,-77.5658436842,
        9.61580,0.00495925779,-77.7649769585,
        9.61600,0.00515762810,-77.9641102329,
        9.61620,0.00476088748,-78.1907101657,
        9.61640,0.00495925779,-78.3898434400,
        9.61660,0.00495925779,-78.6301767022,
        9.61680,0.00476088748,-78.8224433119,
        9.61700,0.00436414686,-79.0490432447,
        9.61720,0.00436414686,-79.2481765191,
        9.61740,0.00436414686,-79.4198431349,
        9.61760,0.00476088748,-79.6533097324,
        9.61780,0.00357066561,-79.8318430128,
        9.61800,0.00376903592,-80.0241096225,
        9.61820,0.00376903592,-80.2095095676,
        9.61840,0.00357066561,-80.4086428419,
        9.61860,0.00317392499,-80.5940427870,
        9.61880,0.00317392499,-80.7725760674,
        9.61900,0.00337229530,-80.9442426832,
        9.61920,0.00297555467,-81.1227759636,
        9.61940,0.00277718436,-81.2875759148,
        9.61960,0.00218207343,-81.4455092013,
        9.61980,0.00277718436,-81.6171758171,
        9.62000,0.00277718436,-81.7888424329,
        9.62020,0.00178533280,-81.9330423902,
        9.62040,0.00178533280,-82.0841090121,
        9.62060,0.00158696249,-82.2489089633,
        9.62080,0.00178533280,-82.3931089206,
        9.62100,0.00178533280,-82.5373088778,
        9.62120,0.00138859218,-82.6883754997,
        9.62140,0.00119022187,-82.8188421278,
        9.62160,0.00178533280,-82.9493087558,
        9.62180,0.00158696249,-83.0729087191,
        9.62200,0.00119022187,-83.1965086825,
        9.62220,0.00119022187,-83.3132419813,
        9.62240,0.00079348125,-83.4368419446,
        9.62260,0.00079348125,-83.5741752373,
        9.62280,0.00039674062,-83.7046418653,
        9.62300,0.00059511093,-83.8351084933,
        9.62320,0.00079348125,-83.9449751274,
        9.62340,0.00019837031,-84.0411084323,
        9.62360,0.00000000000,-84.1303750725,
        9.62380,-0.00019837031,-84.1990417188,
        9.62400,0.00000000000,-84.3089083529,
        9.62420,0.00000000000,-84.4119083224,
        9.62440,-0.00019837031,-84.4805749687,
        9.62460,-0.00019837031,-84.5698416089,
        9.62480,-0.00039674062,-84.6591082492,
        9.62500,-0.00039674062,-84.7346415601,
        9.62520,-0.00039674062,-84.8307748650,
        9.62540,-0.00099185156,-84.8925748466,
        9.62560,-0.00059511093,-84.9543748283,
        9.62580,-0.00059511093,-85.0230414747,
        9.62600,-0.00059511093,-85.0917081210,
        9.62620,-0.00039674062,-85.1397747734,
        9.62640,-0.00099185156,-85.1947080905,
        9.62660,-0.00059511093,-85.2359080782,
        9.62680,-0.00059511093,-85.3045747246,
        9.62700,-0.00178533280,-85.3251747185,
        9.62720,-0.00138859218,-85.3457747124,
        9.62740,-0.00119022187,-85.3801080355,
        9.62760,-0.00099185156,-85.4007080294,
        9.62780,-0.00158696249,-85.4213080233,
        9.62800,-0.00198370312,-85.4487746818,
        9.62820,-0.00119022187,-85.4487746818,
        9.62840,-0.00138859218,-85.4831080050,
        9.62860,-0.00119022187,-85.4831080050,
