10, 90.000, -61.5999984741211, 23.8999996185303, 0, 0.000, 528.875, -4.000, 1, 5000, 2, 2, 0, -4, 2, -61.5999984741211, 23.8999996185303
C:\TA Instruments\WinTest\UnsecureWorkspace\TestData\SOPHIE AND BEN\RHH238\Superior\cartSub10 03222018 122950.dat

test
"Elapsed Time ","Disp  ","Load   ",
"Sec          ","mm    ","N      ",
       15.35000,-0.10831019013,-37.7323221534,
       15.35020,-0.10850856044,-38.1099887082,
       15.35040,-0.10791344951,-38.8515884884,
       15.35060,-0.10870693075,-39.9502548296,
       15.35080,-0.10870693075,-41.2961210974,
       15.35100,-0.10910367138,-42.8067873165,
       15.35120,-0.10969878231,-44.4410534989,
       15.35140,-0.11049226356,-46.2126529740,
       15.35160,-0.11168248543,-48.1078524125,
       15.35180,-0.11227759636,-50.1609851375,
       15.35200,-0.11346781823,-52.4338511307,
       15.35220,-0.11426129948,-54.8715170751,
       15.35240,-0.11604663228,-57.4808496353,
       15.35260,-0.11743522446,-60.2343821528,
       15.35280,-0.11902218696,-63.0428479873,
       15.35300,-0.12041077914,-65.8787804804,
       15.35320,-0.12239448225,-68.6323129978,
       15.35340,-0.12378307443,-71.2485122227,
       15.35360,-0.12537003693,-73.7342448195,
       15.35380,-0.12775048067,-76.0277108066,
       15.35400,-0.12854396191,-78.1151768548,
       15.35420,-0.13013092441,-80.0241096225,
       15.35440,-0.13191625721,-81.6858424635,
       15.35460,-0.13290810877,-83.0660420545,
       15.35480,-0.13370159001,-84.1578417310,
       15.35500,-0.13449507126,-84.9337748344,
       15.35520,-0.13489181188,-85.3938413648,
       15.35540,-0.13588366344,-85.5243079928,
       15.35560,-0.13628040407,-85.3526413770,
       15.35580,-0.13647877438,-84.8582415235,
       15.35600,-0.13568529313,-84.0617084262,
       15.35620,-0.13608203375,-82.9836420789,
       15.35640,-0.13548692282,-81.7133091220,
       15.35660,-0.13528855251,-80.3949095126,
       15.35680,-0.13469344157,-78.8361766411,
       15.35700,-0.13370159001,-77.0783104953,
       15.35720,-0.13310647908,-75.1075777459,
       15.35740,-0.13270973846,-72.9239783929,
       15.35760,-0.13191625721,-70.6373790704,
       15.35780,-0.13032929472,-68.2546464431,
       15.35800,-0.12874233222,-65.7826471755,
       15.35820,-0.12794885098,-63.2282479324,
       15.35840,-0.12616351817,-60.5502487259,
       15.35860,-0.12517166662,-57.8241828669,
       15.35880,-0.12378307443,-55.0775170141,
       15.35900,-0.12219611194,-52.4132511368,
       15.35920,-0.12021240883,-49.8245185705,
       15.35940,-0.11862544633,-47.4349192785,
       15.35960,-0.11684011353,-45.2101199377,
       15.35980,-0.11505478072,-43.2187871944,
       15.36000,-0.11406292917,-41.4815210425,
       15.36020,-0.11267433699,-40.0601214637,
       15.36040,-0.11088900418,-38.9271217994,
       15.36060,-0.10989715262,-38.1923886837,
       15.36080,-0.10910367138,-37.7941221351,
       15.36100,-0.10811181982,-37.6979888302,
       15.36120,-0.10831019013,-37.9039887692,
       15.36140,-0.10791344951,-38.4533219398,
       15.36160,-0.10850856044,-39.2979216895,
       15.36180,-0.10850856044,-40.4309213538,
       15.36200,-0.10850856044,-41.8111209449,
       15.36220,-0.10930204169,-43.3698538163,
       15.36240,-0.11049226356,-45.1139866329,
       15.36260,-0.11108737449,-46.9817194128,
       15.36280,-0.11188085574,-49.0417188025,
       15.36300,-0.11326944792,-51.2527848140,
       15.36320,-0.11426129948,-53.5943174535,
       15.36340,-0.11525315104,-56.0869167150,
       15.36360,-0.11624500259,-58.7168492691,
       15.36380,-0.11803033540,-61.4497817927,
       15.36400,-0.11981566820,-64.2513809626,
       15.36420,-0.12160100101,-67.0461134678,
       15.36440,-0.12318796350,-69.7584459975,
       15.36460,-0.12477492599,-72.3746452223,
       15.36480,-0.12616351817,-74.7917111728,
       15.36500,-0.12794885098,-77.0233771783,
       15.36520,-0.12953581347,-79.0284432508,
       15.36540,-0.13092440565,-80.8343760491,
       15.36560,-0.13211462752,-82.3862422559,
       15.36580,-0.13370159001,-83.6153752251,
       15.36600,-0.13449507126,-84.5698416089,
       15.36620,-0.13528855251,-85.1809747612,
       15.36640,-0.13568529313,-85.4419080172,
       15.36660,-0.13568529313,-85.4007080294,
       15.36680,-0.13628040407,-85.0711081271,
       15.36700,-0.13647877438,-84.4599749748,
       15.36720,-0.13548692282,-83.5879085665,
       15.36740,-0.13548692282,-82.4549089022,
       15.36760,-0.13528855251,-81.1571092868,
       15.36780,-0.13509018220,-79.7425763726,
       15.36800,-0.13429670095,-78.0602435377,
       15.36820,-0.13350321970,-76.1444441053,
       15.36840,-0.13310647908,-74.0089114048,
       15.36860,-0.13132114628,-71.8184453871,
       15.36880,-0.13072603534,-69.6005127110,
       15.36900,-0.12953581347,-67.2864467299,
       15.36920,-0.12913907285,-64.8007141331,
       15.36940,-0.12755211035,-62.1364482559,
       15.36960,-0.12596514786,-59.3760490738,
       15.36980,-0.12457655568,-56.5813165685,
       15.37000,-0.12318796350,-53.8277840510,
       15.37020,-0.12140263070,-51.2115848262,
       15.37040,-0.11941892758,-48.7189855647,
       15.37060,-0.11743522446,-46.3637195959,
       15.37080,-0.11644337291,-44.2487868892,
       15.37100,-0.11465804010,-42.3879207739,
       15.37120,-0.11267433699,-40.7811212500,
       15.37140,-0.11188085574,-39.4970549638,
       15.37160,-0.11128574480,-38.5769219031,
       15.37180,-0.10969878231,-37.9932554094,
       15.37200,-0.10870693075,-37.7254554888,
       15.37220,-0.10850856044,-37.7597888119,
       15.37240,-0.10831019013,-38.0893887143,
       15.37260,-0.10831019013,-38.7966551714,
       15.37280,-0.10811181982,-39.8335215308,
       15.37300,-0.10850856044,-41.1175878170,
       15.37320,-0.10890530107,-42.6007873775,
       15.37340,-0.10969878231,-44.2419202246,
       15.37360,-0.11088900418,-45.9860530412,
       15.37380,-0.11168248543,-47.8812524796,
       15.37400,-0.11267433699,-49.9481185339,
       15.37420,-0.11267433699,-52.1797845393,
       15.37440,-0.11426129948,-54.6311838130,
       15.37460,-0.11604663228,-57.2130497147,
       15.37480,-0.11783196509,-59.9528489029,
       15.37500,-0.11842707602,-62.7407147435,
       15.37520,-0.12041077914,-65.5217139195,
       15.37540,-0.12259285257,-68.2958464309,
       15.37560,-0.12338633381,-70.9257789850,
       15.37580,-0.12556840724,-73.4458449049,
       15.37600,-0.12656025880,-75.7667775506,
       15.37620,-0.12854396191,-77.8954435865,
       15.37640,-0.13013092441,-79.8455763421,
       15.37660,-0.13112277596,-81.5347758415,
       15.37680,-0.13270973846,-82.9493087558,
       15.37700,-0.13449507126,-84.0754417554,
       15.37720,-0.13509018220,-84.8651081881,
       15.37740,-0.13528855251,-85.3457747124,
       15.37760,-0.13548692282,-85.5243079928,
       15.37780,-0.13647877438,-85.3938413648,
       15.37800,-0.13608203375,-84.9269081698,
       15.37820,-0.13568529313,-84.1715750603,
       15.37840,-0.13608203375,-83.1415753655,
       15.37860,-0.13608203375,-81.9124423963,
       15.37880,-0.13509018220,-80.5665761284,
       15.37900,-0.13509018220,-79.0559099094,
       15.37920,-0.13389996033,-77.2911770989,
       15.37940,-0.13330484939,-75.2929776910,
       15.37960,-0.13251136814,-73.0544450209,
       15.37980,-0.13092440565,-70.7541123692,
       15.38000,-0.13032929472,-68.4469130528,
       15.38020,-0.12913907285,-66.0710470901,
       15.38040,-0.12834559160,-63.6127811518,
       15.38060,-0.12735374004,-60.9965819269,
       15.38080,-0.12596514786,-58.2430494095,
       15.38100,-0.12338633381,-55.4551835688,
       15.38120,-0.12219611194,-52.6879177221,
       15.38140,-0.11981566820,-50.0442518387,
       15.38160,-0.11902218696,-47.6271858882,
       15.38180,-0.11703848384,-45.3886532182,
       15.38200,-0.11545152135,-43.4041871395,
       15.38220,-0.11406292917,-41.6531876583,
       15.38240,-0.11247596667,-40.1905880917,
       15.38260,-0.11108737449,-39.0507217627,
       15.38280,-0.10930204169,-38.2885219886,
       15.38300,-0.10910367138,-37.8215887936,
       15.38320,-0.10870693075,-37.6773888363,
       15.38340,-0.10890530107,-37.8353221229,
       15.38360,-0.10791344951,-38.3091219825,
       15.38380,-0.10831019013,-39.1468550676,
       15.38400,-0.10850856044,-40.2592547380,
       15.38420,-0.10890530107,-41.6669209876,
       15.38440,-0.10910367138,-43.2325205237,
       15.38460,-0.11029389325,-44.9560533464,
       15.38480,-0.11088900418,-46.8100527970,
       15.38500,-0.11188085574,-48.8219855342,
       15.38520,-0.11326944792,-51.0055848872,
       15.38540,-0.11426129948,-53.3265175329,
       15.38560,-0.11485641041,-55.8328501236,
       15.38580,-0.11604663228,-58.4696493423,
       15.38600,-0.11803033540,-61.1888485366,
       15.38620,-0.11941892758,-63.9767143773,
       15.38640,-0.12100589007,-66.7645802179,
       15.38660,-0.12259285257,-69.4631794183,
       15.38680,-0.12437818537,-72.0587786493,
       15.38700,-0.12656025880,-74.4895779290,
       15.38720,-0.12775048067,-76.7143772698,
       15.38740,-0.12913907285,-78.7537766655,
       15.38760,-0.13013092441,-80.5940427870,
       15.38780,-0.13251136814,-82.1939756462,
       15.38800,-0.13310647908,-83.5192419202,
       15.38820,-0.13370159001,-84.5286416211,
       15.38840,-0.13489181188,-85.1466414380,
       15.38860,-0.13568529313,-85.4625080111,
       15.38880,-0.13608203375,-85.4350413526,
       15.38900,-0.13588366344,-85.1329081088,
       15.38920,-0.13608203375,-84.5286416211,
       15.38940,-0.13608203375,-83.6840418714,
       15.38960,-0.13608203375,-82.5785088656,
       15.38980,-0.13509018220,-81.3081759087,
       15.39000,-0.13528855251,-79.9073763237,
       15.39020,-0.13509018220,-78.2731101413,
       15.39040,-0.13310647908,-76.3847773675,
       15.39060,-0.13330484939,-74.2561113315,
       15.39080,-0.13151951659,-72.0725119785,
       15.39100,-0.13132114628,-69.8545793023,
       15.39120,-0.12973418378,-67.5611133152,
       15.39140,-0.12894070254,-65.0822473830,
       15.39160,-0.12775048067,-62.4248481704,
       15.39180,-0.12576677755,-59.6713156529,
       15.39200,-0.12437818537,-56.8628498184,
       15.39220,-0.12298959319,-54.1436506241,
       15.39240,-0.12140263070,-51.4999847407,
       15.39260,-0.11941892758,-48.9867854854,
       15.39280,-0.11803033540,-46.6315195166,
       15.39300,-0.11644337291,-44.4753868221,
       15.39320,-0.11465804010,-42.5733207190,
       15.39340,-0.11287270730,-40.9390545366,
       15.39360,-0.11148411512,-39.6137882626,
       15.39380,-0.11088900418,-38.6593218787,
       15.39400,-0.10969878231,-38.0207220679,
       15.39420,-0.10850856044,-37.7254554888,
       15.40000,-0.10831019013,-37.7254554888,
       15.40020,-0.10771507920,-38.0413220618,
       15.40040,-0.10850856044,-38.7073885311,
       15.40060,-0.10831019013,-39.6961882382,
       15.40080,-0.10850856044,-40.9665211951,
       15.40100,-0.10910367138,-42.4085207678,
       15.40120,-0.11009552293,-44.0221869564,
       15.40140,-0.11049226356,-45.7663197729,
       15.40160,-0.11148411512,-47.6615192114,
       15.40180,-0.11207922605,-49.7215186010,
       15.40200,-0.11287270730,-51.9257179479,
       15.40220,-0.11445966979,-54.3084505753,
       15.40240,-0.11505478072,-56.9040498062,
       15.40260,-0.11684011353,-59.6232490005,
       15.40280,-0.11862544633,-62.4111148412,
       15.40300,-0.12041077914,-65.2195806757,
       15.40320,-0.12219611194,-67.9799798578,
       15.40340,-0.12378307443,-70.6579790643,
       15.40360,-0.12517166662,-73.1780449843,
       15.40380,-0.12695699942,-75.5401776177,
       15.40400,-0.12874233222,-77.6894436476,
       15.40420,-0.12973418378,-79.6464430677,
       15.40440,-0.13112277596,-81.3425092318,
       15.40460,-0.13310647908,-82.7982421339,
       15.40480,-0.13429670095,-83.9449751274,
       15.40500,-0.13489181188,-84.8101748711,
       15.40520,-0.13528855251,-85.3320413831,
       15.40540,-0.13528855251,-85.5380413221,
       15.40560,-0.13568529313,-85.4281746879,
       15.40580,-0.13628040407,-85.0024414808,
       15.40600,-0.13628040407,-84.2608417005,
       15.40620,-0.13628040407,-83.2789086581,
       15.40640,-0.13528855251,-82.0223090304,
       15.40660,-0.13528855251,-80.6764427625,
       15.40680,-0.13469344157,-79.1863765374,
       15.40700,-0.13449507126,-77.4147770623,
       15.40720,-0.13330484939,-75.4852443007,
       15.40740,-0.13270973846,-73.3016449477,
       15.40760,-0.13112277596,-71.0768456069,
       15.40780,-0.13092440565,-68.7971129490,
       15.40800,-0.12953581347,-66.4349803156,
       15.40820,-0.12794885098,-63.9217810602,
       15.40840,-0.12675862911,-61.2643818476,
       15.40860,-0.12537003693,-58.4902493362,
       15.40880,-0.12398144475,-55.7023834956,
       15.40900,-0.12199774163,-52.9694509720,
       15.40920,-0.12021240883,-50.3669850764,
       15.40940,-0.11902218696,-47.9018524735,
       15.40960,-0.11743522446,-45.6770531327,
       15.40980,-0.11545152135,-43.6239204077,
       15.41000,-0.11426129948,-41.8523209326,
       15.41020,-0.11287270730,-40.3553880428,
       15.41040,-0.11128574480,-39.1468550676,
       15.41060,-0.11009552293,-38.3503219703,
       15.41080,-0.10870693075,-37.8696554460,
       15.41100,-0.10811181982,-37.6911221656,
       15.41120,-0.10831019013,-37.8078554643,
       15.41140,-0.10811181982,-38.2610553301,
       15.41160,-0.10811181982,-39.0507217627,
       15.41180,-0.10850856044,-40.1493881039,
       15.41200,-0.10870693075,-41.5158543657,
       15.41220,-0.10910367138,-43.0539872433,
       15.41240,-0.10989715262,-44.7569200720,
       15.41260,-0.11088900418,-46.6177861873,
       15.41280,-0.11207922605,-48.5747856075,
       15.41300,-0.11267433699,-50.6828516495,
       15.41320,-0.11386455885,-52.9900509659,
       15.41340,-0.11445966979,-55.4963835566,
       15.41360,-0.11604663228,-58.1743827631,
       15.41380,-0.11783196509,-60.9347819452,
       15.41400,-0.11882381664,-63.7295144505,
       15.41420,-0.12080751976,-66.5105136265,
       15.41440,-0.12239448225,-69.2159794916,
       15.41460,-0.12457655568,-71.8253120518,
